id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
6104109,2022-01-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6095374,2022-01-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6097698,2022-01-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6100942,2022-01-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6131432,2022-01-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6107400,2022-01-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6110608,2022-01-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6121934,2022-01-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6125162,2022-01-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6128396,2022-01-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6151884,2022-01-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6142336,2022-01-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6145517,2022-01-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6148744,2022-01-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6218023,2022-02-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6163411,2022-01-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6168683,2022-01-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6171987,2022-01-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6180619,2022-01-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6190287,2022-02-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6196716,2022-02-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6208477,2022-02-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6186973,2022-02-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6193475,2022-02-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6201908,2022-02-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6214953,2022-02-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6222877,2022-02-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6228880,2022-02-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6225988,2022-02-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6231832,2022-02-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6246806,2022-02-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6243522,2022-02-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6235108,2022-02-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6280119,2022-03-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6249992,2022-02-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6256608,2022-02-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6259816,2022-02-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6273553,2022-03-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6276762,2022-03-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6253263,2022-02-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6264811,2022-02-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6270370,2022-03-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6309113,2022-03-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6285122,2022-03-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6288336,2022-03-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6291633,2022-03-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6297851,2022-03-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6294924,2022-03-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6328242,2022-03-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6325000,2022-03-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6331377,2022-03-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6340572,2022-03-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6355871,2022-03-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6352427,2022-03-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6345984,2022-03-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6349144,2022-03-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6397314,2022-04-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6390280,2022-04-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6393785,2022-04-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6423057,2022-04-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,38
6419503,2022-04-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6412363,2022-04-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6435951,2022-04-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,38
6426559,2022-04-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,38
6439571,2022-04-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,38
6443119,2022-04-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6453620,2022-04-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6446629,2022-04-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6485194,2022-05-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6462859,2022-05-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6468999,2022-05-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6481706,2022-05-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6465521,2022-05-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6472559,2022-05-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6488655,2022-05-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6495824,2022-05-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6492288,2022-05-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6499457,2022-05-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6518726,2022-05-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6516390,2022-05-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6521884,2022-05-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6528977,2022-05-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6525408,2022-05-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6542008,2022-05-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6539382,2022-05-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6535964,2022-05-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6545536,2022-05-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6556230,2022-05-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6548994,2022-05-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6552635,2022-05-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6563182,2022-05-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6559893,2022-05-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6565696,2022-05-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6569266,2022-05-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6580046,2022-06-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6572836,2022-06-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6583709,2022-06-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6589834,2022-06-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6587212,2022-06-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6608193,2022-06-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6597221,2022-06-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6600839,2022-06-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6604492,2022-06-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6611278,2022-06-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6641805,2022-06-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6628324,2022-06-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6635628,2022-06-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6639148,2022-06-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6631977,2022-06-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6645339,2022-06-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,41
6670154,2022-06-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6660182,2022-06-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6666459,2022-06-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6649049,2022-06-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6652743,2022-06-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6656466,2022-06-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6663665,2022-06-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6690459,2022-07-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6701591,2022-07-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6694191,2022-07-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6697926,2022-07-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6718377,2022-07-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6714868,2022-07-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6705346,2022-07-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6709030,2022-07-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6712171,2022-07-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6746397,2022-07-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6722000,2022-07-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6725628,2022-07-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6736439,2022-07-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6739107,2022-07-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6742717,2022-07-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6753819,2022-07-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6750156,2022-07-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6767408,2022-07-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6757569,2022-07-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6763818,2022-07-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,39
6774904,2022-07-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6771181,2022-07-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6778406,2022-07-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6810592,2022-08-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6785596,2022-07-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6795887,2022-08-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6807051,2022-08-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6788383,2022-08-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6792115,2022-08-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,40
6866031,2022-08-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6813254,2022-08-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6823685,2022-08-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6826958,2022-08-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6833619,2022-08-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6836337,2022-08-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6838750,2022-08-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6842472,2022-08-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6846179,2022-08-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6816918,2022-08-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6820005,2022-08-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6858881,2022-08-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6876995,2022-08-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6926116,2022-09-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6883159,2022-08-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6886883,2022-08-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6890556,2022-08-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,43
6893934,2022-09-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,44
6897589,2022-09-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,44
6907694,2022-09-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",6,Ajmer,44
