id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
5238359,2021-01-01,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,22
5248982,2021-01-11,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,22
5245672,2021-01-08,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,22
5286450,2021-02-05,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5250415,2021-01-12,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,23
5284387,2021-02-04,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5288557,2021-02-06,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5290502,2021-02-07,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5295899,2021-02-10,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5293713,2021-02-09,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5291684,2021-02-08,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5298110,2021-02-11,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5300155,2021-02-12,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5303880,2021-02-14,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5302312,2021-02-13,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5306945,2021-02-16,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5305016,2021-02-15,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5317085,2021-02-21,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5308860,2021-02-17,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5310929,2021-02-18,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5313049,2021-02-19,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5315176,2021-02-20,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
5324780,2021-02-25,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
