id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
3817989,2019-01-03,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3814255,2019-01-01,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3816048,2019-01-02,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3820012,2019-01-04,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3828689,2019-01-09,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3821979,2019-01-05,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3824990,2019-01-07,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3826948,2019-01-08,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3823768,2019-01-06,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3832739,2019-01-11,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3830584,2019-01-10,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3834819,2019-01-12,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3841211,2019-01-16,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3836345,2019-01-13,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3837587,2019-01-14,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3839314,2019-01-15,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3849679,2019-01-21,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3845163,2019-01-18,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3843224,2019-01-17,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3863804,2019-01-29,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3851665,2019-01-22,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3857903,2019-01-25,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3853666,2019-01-23,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3855766,2019-01-24,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3861857,2019-01-28,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3869992,2019-02-01,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
3865663,2019-01-30,"Grains & Pulses",1,"Atta (Wheat)","North Zone",3,Agra,24
