id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
5373512,2021-03-22,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,60
5282486,2021-02-03,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,35
5322636,2021-02-24,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,63
5365313,2021-03-18,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,55
5378321,2021-03-24,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,58
5383264,2021-03-26,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,55
5480664,2021-05-11,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,58
5456411,2021-04-29,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,58
5458822,2021-04-30,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,58
5471273,2021-05-06,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,58
5438251,2021-04-21,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,58
5451309,2021-04-27,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,58
5538098,2021-06-08,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,37
5509403,2021-05-25,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,50
5521073,2021-05-31,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,50
5530367,2021-06-04,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,37
5832297,2021-10-05,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,46
5542865,2021-06-10,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,37
5555515,2021-06-16,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,37
5788062,2021-09-20,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,46
5791075,2021-09-21,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,46
5794090,2021-09-22,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,46
5814543,2021-09-29,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,50
5841798,2021-10-08,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,46
5856055,2021-10-13,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,46
5888228,2021-10-25,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,46
5927907,2021-11-08,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",5,Aizawl,46
