id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
5517696,2021-05-29,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,21
5550866,2021-06-14,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5525638,2021-06-02,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,21
5560524,2021-06-18,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5553229,2021-06-15,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5555516,2021-06-16,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5557960,2021-06-17,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5662130,2021-07-31,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5571916,2021-06-23,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5574433,2021-06-24,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5583213,2021-06-28,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5599873,2021-07-05,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5602402,2021-07-06,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5610245,2021-07-09,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5618436,2021-07-13,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5626369,2021-07-16,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5642703,2021-07-23,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5665852,2021-08-02,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5671007,2021-08-04,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5569328,2021-06-22,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5590977,2021-07-01,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5656868,2021-07-29,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5682723,2021-08-09,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5673659,2021-08-05,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5702272,2021-08-17,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5699561,2021-08-16,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5685274,2021-08-10,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5693176,2021-08-13,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5705103,2021-08-18,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5707878,2021-08-19,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5712528,2021-08-21,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,24
5727391,2021-08-27,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5719079,2021-08-24,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5721820,2021-08-25,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5724490,2021-08-26,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5739225,2021-09-01,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5730187,2021-08-28,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5736484,2021-08-31,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5747573,2021-09-04,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5744763,2021-09-03,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
5742007,2021-09-02,"Grains & Pulses",1,"Atta (Wheat)","North Zone",7,Aligarh,22
