id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
6965522,2022-09-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6940227,2022-09-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
6953193,2022-09-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6932289,2022-09-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,38
6936158,2022-09-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,38
6944393,2022-09-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
6948744,2022-09-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,36
6957366,2022-09-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6960794,2022-09-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6984198,2022-09-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6970326,2022-09-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6974919,2022-09-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6979537,2022-09-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6988668,2022-09-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7016186,2022-10-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6996810,2022-09-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7001607,2022-09-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7011377,2022-09-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
6992004,2022-09-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7006446,2022-09-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7024033,2022-10-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7020708,2022-10-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7032483,2022-10-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7028598,2022-10-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7035699,2022-10-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7049353,2022-10-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7040335,2022-10-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7045146,2022-10-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7062648,2022-10-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7052845,2022-10-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7057619,2022-10-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7086256,2022-10-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7072874,2022-10-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,34
7082647,2022-10-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7067730,2022-10-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7077886,2022-10-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7096191,2022-10-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7142563,2022-10-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7112028,2022-10-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7120283,2022-10-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7123646,2022-10-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7128010,2022-10-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7137318,2022-10-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7101430,2022-10-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7106768,2022-10-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7116815,2022-10-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,33
7132727,2022-10-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7161028,2022-11-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,36
7147519,2022-10-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7150923,2022-10-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,36
7155831,2022-11-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,36
7191155,2022-11-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7166461,2022-11-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7171885,2022-11-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7177222,2022-11-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7182236,2022-11-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7185916,2022-11-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7211029,2022-11-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7195741,2022-11-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7200832,2022-11-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7206035,2022-11-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7219240,2022-11-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7215606,2022-11-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7276880,2022-11-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7259802,2022-11-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7271102,2022-11-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7224539,2022-11-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7229894,2022-11-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7254223,2022-11-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7265370,2022-11-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7282830,2022-11-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7288215,2022-11-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7292337,2022-11-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7316343,2022-12-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7304287,2022-11-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7310377,2022-12-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7328029,2022-12-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7322324,2022-12-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7332282,2022-12-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7338349,2022-12-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7344662,2022-12-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7368528,2022-12-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7350814,2022-12-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7363292,2022-12-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7356936,2022-12-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7398033,2022-12-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7385248,2022-12-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7391515,2022-12-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7372815,2022-12-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7378949,2022-12-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7415899,2022-12-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,37
7404903,2022-12-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,35
7411421,2022-12-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,37
7422727,2022-12-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,37
7429709,2022-12-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,37
7436675,2022-12-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,37
7462258,2022-12-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,38
7450944,2022-12-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,38
7457529,2022-12-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,38
7443817,2022-12-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,37
7469206,2022-12-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,41
7497318,2022-12-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,41
7476082,2022-12-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,41
7483104,2022-12-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",190,Akluj,41
