id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
948180,2012-01-18,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
947383,2012-01-17,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
956431,2012-02-02,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
957311,2012-02-03,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
958921,2012-02-07,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
938659,2012-01-02,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
946587,2012-01-16,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
949049,2012-01-19,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
951499,2012-01-24,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
952371,2012-01-25,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
953243,2012-01-27,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
953989,2012-01-30,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
954769,2012-01-31,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
955571,2012-02-01,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
958147,2012-02-06,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
959582,2012-02-08,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
960360,2012-02-09,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
961231,2012-02-10,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
965357,2012-02-17,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
962019,2012-02-13,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
962853,2012-02-14,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
963753,2012-02-15,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
977386,2012-03-13,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
966216,2012-02-21,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
967102,2012-02-22,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,18
972860,2012-03-02,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
975863,2012-03-09,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
976573,2012-03-12,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
981446,2012-03-20,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
979144,2012-03-15,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
979784,2012-03-16,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
978247,2012-03-14,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
987038,2012-03-29,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
984572,2012-03-26,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
991158,2012-04-09,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
987895,2012-03-30,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
989603,2012-04-03,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
990463,2012-04-04,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
992814,2012-04-11,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
993629,2012-04-12,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1004751,2012-05-03,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
994975,2012-04-16,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
995767,2012-04-17,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
997447,2012-04-19,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1003917,2012-05-02,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1012121,2012-05-16,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1009658,2012-05-11,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1010527,2012-05-14,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1006417,2012-05-07,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1007966,2012-05-09,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1015386,2012-05-22,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1013690,2012-05-18,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1012957,2012-05-17,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1016278,2012-05-23,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1017128,2012-05-24,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1024943,2012-06-07,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1019530,2012-05-29,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1020383,2012-05-30,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1023248,2012-06-05,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1024125,2012-06-06,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1030064,2012-06-15,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1025772,2012-06-08,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1027496,2012-06-12,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1028374,2012-06-13,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1029265,2012-06-14,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1026662,2012-06-11,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1030874,2012-06-18,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1031680,2012-06-19,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1032587,2012-06-20,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1033417,2012-06-21,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1034998,2012-06-25,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1035790,2012-06-26,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1038170,2012-06-29,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,21
1044342,2012-07-10,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,19
1050363,2012-07-19,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,19
