id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
1622918,2015-01-02,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1624040,2015-01-05,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1625128,2015-01-06,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1628718,2015-01-09,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1630969,2015-01-13,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1632169,2015-01-14,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1635164,2015-01-19,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1622063,2015-01-01,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1626311,2015-01-07,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1627480,2015-01-08,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,25
1633184,2015-01-15,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1634159,2015-01-16,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1636356,2015-01-20,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1637634,2015-01-21,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1641237,2015-01-27,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1642536,2015-01-28,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1643818,2015-01-30,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1648369,2015-02-05,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1646275,2015-02-03,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1647199,2015-02-04,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1645058,2015-02-02,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1654564,2015-02-12,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1653288,2015-02-11,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1649557,2015-02-06,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1650807,2015-02-09,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1657178,2015-02-16,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1655872,2015-02-13,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1662314,2015-02-23,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1658737,2015-02-18,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1661094,2015-02-20,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1659897,2015-02-19,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
1664924,2015-02-25,"Grains & Pulses",1,"Atta (Wheat)","North-East Zone",2,Agartala,27
