id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
4510400,2020-01-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4502542,2020-01-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4506367,2020-01-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4504598,2020-01-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4508573,2020-01-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4513410,2020-01-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4511401,2020-01-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4515598,2020-01-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4517693,2020-01-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4531145,2020-01-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4522155,2020-01-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4523714,2020-01-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4524823,2020-01-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4519898,2020-01-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4526946,2020-01-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4529133,2020-01-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4537551,2020-01-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4533349,2020-01-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4535617,2020-01-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
4552540,2020-01-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",4,Ahmedabad,24
