id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
5238357,2021-01-01,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,38
5250413,2021-01-12,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5254377,2021-01-15,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,44
5255640,2021-01-16,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5262643,2021-01-21,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,46
5242718,2021-01-05,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5257721,2021-01-18,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5268601,2021-01-25,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,46
5271034,2021-01-27,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,46
5274581,2021-01-29,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5272789,2021-01-28,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5280607,2021-02-02,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5276422,2021-01-30,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5284385,2021-02-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5278921,2021-02-01,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5282483,2021-02-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,50
5293711,2021-02-09,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5291682,2021-02-08,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5286448,2021-02-05,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5288555,2021-02-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5295898,2021-02-10,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5298108,2021-02-11,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5300153,2021-02-12,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5302310,2021-02-13,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5306943,2021-02-16,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5310927,2021-02-18,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5308858,2021-02-17,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5322632,2021-02-24,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5315174,2021-02-20,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5318368,2021-02-22,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5320493,2021-02-23,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5313047,2021-02-19,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5332127,2021-03-01,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5324778,2021-02-25,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5326915,2021-02-26,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5328876,2021-02-27,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5334378,2021-03-02,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5336538,2021-03-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5338729,2021-03-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5340789,2021-03-05,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5342866,2021-03-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
5346338,2021-03-08,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,41
