id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
4510399,2020-01-05,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4502539,2020-01-01,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4508570,2020-01-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4513407,2020-01-07,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4515595,2020-01-08,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4517690,2020-01-09,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4504595,2020-01-02,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4506364,2020-01-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4511398,2020-01-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4519895,2020-01-10,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4523713,2020-01-12,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4522153,2020-01-11,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4529130,2020-01-15,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4526943,2020-01-14,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4524820,2020-01-13,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4533346,2020-01-17,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4531142,2020-01-16,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4537550,2020-01-19,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4535614,2020-01-18,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4538699,2020-01-20,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4551371,2020-01-26,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4545210,2020-01-23,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4547452,2020-01-24,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4540770,2020-01-21,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4542968,2020-01-22,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4549638,2020-01-25,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4554636,2020-01-28,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4552537,2020-01-27,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4556950,2020-01-29,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4566463,2020-02-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4559135,2020-01-30,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4561258,2020-01-31,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4563356,2020-02-01,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4565232,2020-02-02,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4570805,2020-02-05,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4568504,2020-02-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4573023,2020-02-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
4577576,2020-02-08,"Grains & Pulses",1,"Atta (Wheat)","South Zone",1,Adilabad,31
