id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
7991879,2023-03-08,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7985262,2023-03-07,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7977485,2023-03-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7515594,2023-01-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7523119,2023-01-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7530547,2023-01-05,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7538112,2023-01-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7563898,2023-01-10,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7556965,2023-01-09,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,62
7545593,2023-01-07,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7579226,2023-01-12,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7571581,2023-01-11,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,62
7586932,2023-01-13,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7628865,2023-01-19,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7620800,2023-01-18,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7605470,2023-01-16,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,62
7612776,2023-01-17,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7644863,2023-01-21,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7687313,2023-01-27,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7657324,2023-01-23,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7665285,2023-01-24,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7673422,2023-01-25,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7708313,2023-01-30,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7695615,2023-01-28,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7741440,2023-02-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7724932,2023-02-01,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7733186,2023-02-02,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7716623,2023-01-31,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7762372,2023-02-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7749668,2023-02-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7770406,2023-02-07,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,60
7786795,2023-02-09,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7778549,2023-02-08,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7824184,2023-02-14,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7795238,2023-02-10,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7832508,2023-02-15,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7840731,2023-02-16,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7848991,2023-02-17,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7877432,2023-02-21,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,62
7869242,2023-02-20,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7996932,2023-03-09,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7923183,2023-02-27,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,65
7931376,2023-02-28,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7939621,2023-03-01,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7947868,2023-03-02,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7956081,2023-03-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7964311,2023-03-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7885808,2023-02-22,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7894107,2023-02-23,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,63
7902518,2023-02-24,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
7910797,2023-02-25,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
8050447,2023-03-16,"Grains & Pulses",1,"Atta (Wheat)","South Zone",195,Alapuzha,64
