id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
6940243,2022-09-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
6953223,2022-09-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,40
6944417,2022-09-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,40
6948771,2022-09-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,40
6957387,2022-09-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,40
6965558,2022-09-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
6960830,2022-09-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,40
6970364,2022-09-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7001642,2022-09-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
6979575,2022-09-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
6984236,2022-09-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
6988689,2022-09-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
6992039,2022-09-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
6974953,2022-09-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
6996849,2022-09-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7020731,2022-10-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7006484,2022-09-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7016221,2022-10-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7011415,2022-09-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7028628,2022-10-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7024070,2022-10-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7049375,2022-10-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7040372,2022-10-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7045178,2022-10-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7032506,2022-10-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7035734,2022-10-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7057658,2022-10-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7052881,2022-10-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7067767,2022-10-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7062686,2022-10-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7086293,2022-10-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7072913,2022-10-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7082671,2022-10-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7077919,2022-10-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7091436,2022-10-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7101468,2022-10-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7096228,2022-10-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7120306,2022-10-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7106806,2022-10-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7112063,2022-10-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7116839,2022-10-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7123677,2022-10-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7137355,2022-10-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7128043,2022-10-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7132755,2022-10-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7161062,2022-11-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7142598,2022-10-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7147541,2022-10-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7150957,2022-10-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7155866,2022-11-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7185948,2022-11-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7177253,2022-11-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7166494,2022-11-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7171919,2022-11-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7182255,2022-11-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7191186,2022-11-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7195772,2022-11-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7224574,2022-11-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,37
7200863,2022-11-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7206065,2022-11-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7211058,2022-11-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7215632,2022-11-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,37
7219274,2022-11-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,37
7229928,2022-11-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,37
7265407,2022-11-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7235101,2022-11-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,37
7250497,2022-11-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,37
7254259,2022-11-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,37
7259836,2022-11-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,37
7282862,2022-11-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7271140,2022-11-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7276916,2022-11-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7298305,2022-11-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7288239,2022-11-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7292372,2022-11-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7322355,2022-12-03,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7304324,2022-11-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7310412,2022-12-01,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7316380,2022-12-02,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7328053,2022-12-04,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7363322,2022-12-10,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7332317,2022-12-05,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7338386,2022-12-06,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,39
7344698,2022-12-07,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7350851,2022-12-08,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7356973,2022-12-09,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7372850,2022-12-12,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7368551,2022-12-11,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7385285,2022-12-14,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7378983,2022-12-13,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7391552,2022-12-15,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7436710,2022-12-22,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7398071,2022-12-16,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7404936,2022-12-17,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7411444,2022-12-18,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7429745,2022-12-21,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7415936,2022-12-19,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7422764,2022-12-20,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7443854,2022-12-23,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7469242,2022-12-27,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7450977,2022-12-24,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7457553,2022-12-25,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7462294,2022-12-26,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7483137,2022-12-29,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7476116,2022-12-28,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7489992,2022-12-30,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
7497353,2022-12-31,"Grains & Pulses",1,"Atta (Wheat)","West Zone",232,Ahemednagar,38
